# OpenSignals Text File Format. Version 1
# {"00:21:06:BE:16:87": {"position": 0, "device": "bitalino_rev", "device name": "00:21:06:BE:16:87", "device connection": "BTH00:21:06:BE:16:87", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-4-23", "time": "11:50:11.919", "channels": [1], "sensor": ["ECGBIT"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
11	0	0	0	0	522	
12	0	0	0	0	524	
13	0	0	0	0	526	
14	0	0	0	0	527	
15	0	0	0	0	528	
0	0	0	0	0	529	
1	0	0	0	0	529	
2	0	0	0	0	530	
3	0	0	0	0	531	
4	0	0	0	0	531	
5	0	0	0	0	532	
6	0	0	0	0	532	
7	0	0	0	0	533	
8	0	0	0	0	533	
9	0	0	0	0	532	
10	0	0	0	0	534	
11	0	0	0	0	534	
12	0	0	0	0	534	
13	0	0	0	0	535	
14	0	0	0	0	535	
15	0	0	0	0	536	
0	0	0	0	0	536	
1	0	0	0	0	536	
2	0	0	0	0	535	
3	0	0	0	0	534	
4	0	0	0	0	532	
5	0	0	0	0	532	
6	0	0	0	0	531	
7	0	0	0	0	531	
8	0	0	0	0	530	
9	0	0	0	0	530	
10	0	0	0	0	529	
11	0	0	0	0	529	
12	0	0	0	0	529	
13	0	0	0	0	528	
14	0	0	0	0	528	
15	0	0	0	0	529	
